1000	0	351294#0	0
1000	0	389021#11	0
1000	0	439645#0	0
1000	0	5210#6	0
1000	0	635821#0	0
1000	0	635821#7	0
1000	0	682589#0	1
1000	0	688543#0	1
1001	0	3113#0	0
1001	0	4763#2	1
1001	0	485832#4	0
1001	0	503912#1	0
1001	0	546496#34	0
1001	0	546496#41	0
1001	0	546496#57	0
1001	0	558197#0	0
1001	0	666733#0	0
1001	0	705257#2	1
1001	0	9503#5	0
1013	0	1568#11	0
1013	0	1568#14	1
1013	0	1568#16	0
1013	0	1568#2	0
1013	0	1568#20	0
1013	0	1568#9	0
1013	0	250047#17	0
1013	0	261790#37	0
1013	0	354685#0	0
1013	0	541557#2	0
1013	0	559905#78	1
1025	0	105383#0	0
1025	0	2631#0	1
1025	0	2631#1	1
1025	0	2631#3	0
1025	0	2631#6	0
1025	0	297442#0	0
1025	0	308693#0	0
1025	0	566349#1	0
1025	0	615619#1	1
1025	0	92877#1	0
103	0	370400#10	1
103	0	370400#9	0
103	0	422999#3	0
103	0	4520#0	0
103	0	4520#1	0
103	0	4520#2	1
103	0	4520#7	0
103	0	561751#0	0
103	0	76513#6	0
103	0	76999#5	0
1033	0	249224#5	0
1033	0	428148#31	0
1033	0	433835#0	0
1033	0	64498#0	1
1033	0	70523#0	0
1033	0	70590#2	1
1033	0	71365#3	0
1033	0	7645#0	0
1033	0	7768#0	0
1044	0	274084#0	0
1044	0	290667#0	0
1044	0	305811#0	0
1044	0	4409#0	0
1044	0	4420#0	0
1044	0	4541#0	1
1044	0	4543#0	0
1044	0	550048#0	0
1044	0	553272#0	0
1044	0	571205#0	0
1065	0	253471#0	0
1065	0	378894#3	0
1065	0	459073#0	0
1065	0	459073#1	0
1065	0	459073#10	0
1065	0	459073#2	0
1065	0	459073#5	1
1065	0	459073#7	0
1065	0	459073#9	0
1065	0	604383#4	0
1068	0	324125#0	0
1068	0	349359#7	0
1068	0	626485#23	0
1068	0	69182#0	1
1068	0	69182#19	0
1068	0	69182#8	0
1068	0	76709#0	0
1068	0	79947#35	0
1068	0	80023#7	1
1068	0	81090#1	0
1078	0	1304#1	1
1078	0	1304#6	0
1078	0	1365#6	0
1078	0	18163#4	0
1078	0	421059#7	0
1078	0	502392#27	0
1078	0	528861#1	0
1078	0	544772#1	1
1078	0	573013#12	0
1101	0	342570#1	0
1101	0	342570#2	0
1101	0	369684#11	0
1101	0	369684#3	0
1101	0	89504#0	0
1101	0	89504#13	0
1101	0	89504#15	0
1101	0	89504#3	1
1101	0	89504#35	0
1101	0	89504#5	0
1121	0	317193#0	0
1121	0	317193#13	0
1121	0	317193#14	0
1121	0	317193#17	1
1121	0	317193#18	0
1121	0	317193#5	0
1121	0	318513#34	0
1121	0	369515#2	0
1121	0	378953#0	0
1121	0	425673#3	1
1121	0	528561#0	0
1124	0	258667#2	0
1124	0	355689#0	0
1124	0	36233#0	0
1124	0	370400#24	1
1124	0	4762#1	1
1124	0	550805#2	0
1124	0	572156#3	0
1124	0	80937#0	0
1124	0	9156#16	1
1124	0	9220#1	0
1139	0	324153#0	0
1139	0	342735#0	0
1139	0	635220#0	0
1139	0	699156#1	0
1139	0	76762#0	0
1139	0	76762#1	0
1139	0	76762#2	1
1139	0	76762#5	0
1139	0	76762#6	0
1139	0	76762#9	0
1144	0	10823#0	0
1144	0	1109#24	1
1144	0	426538#1	0
1144	0	4790#8	0
1144	0	559842#1	0
1144	0	580427#1	1
1144	0	699061#1	0
1144	0	701158#1	0
1144	0	710705#0	0
1144	0	710705#7	0
1144	0	710705#8	0
1149	0	138414#0	0
1149	0	138414#1	1
1149	0	138414#2	0
1149	0	138414#3	1
1149	0	138414#6	0
1149	0	138414#8	1
1149	0	138414#9	0
1149	0	466636#2	0
1149	0	543641#2	0
1149	0	581049#1	0
115	0	15962#2	0
115	0	18340#0	0
115	0	302982#0	0
115	0	3134#5	1
115	0	3134#6	0
115	0	336833#1	0
115	0	446435#1	0
115	0	463241#3	0
115	0	666714#0	0
115	0	666714#11	0
1153	0	1570#2	1
1153	0	263098#4	0
1153	0	298104#0	0
1153	0	309127#0	0
1153	0	346451#0	0
1153	0	362130#1	0
1153	0	616959#0	0
1153	0	66346#0	0
1153	0	66346#9	0
1153	0	9711#50	1
1159	0	113809#0	0
1159	0	1497#29	0
1159	0	16411#0	1
1159	0	16565#0	1
1159	0	16565#25	0
1159	0	349359#1	0
1159	0	491056#0	0
1159	0	501335#0	0
1159	0	530881#0	0
1159	0	621436#0	0
1159	0	76281#7	0
116	0	416061#0	0
116	0	453826#0	1
116	0	453826#1	0
116	0	453826#10	0
116	0	453826#5	0
116	0	453839#0	0
116	0	455215#1	0
116	0	455215#2	0
116	0	482284#0	0
116	0	544919#0	0
1167	0	295533#0	0
1167	0	300707#0	0
1167	0	342592#0	0
1167	0	363292#0	0
1167	0	517127#0	1
1167	0	5216#0	0
1167	0	5216#3	0
1167	0	582073#0	0
1167	0	597313#0	0
1167	0	708623#0	0
1167	0	92829#0	0
1202	0	600328#0	0
1202	0	600328#1	0
1202	0	600328#10	1
1202	0	600328#11	0
1202	0	600328#12	0
1202	0	6004#30	0
1202	0	6004#31	1
1202	0	695880#0	0
1202	0	699176#4	0
1202	0	93601#0	0
1203	0	18628#61	0
1203	0	4243#0	0
1203	0	4243#1	1
1203	0	4243#3	0
1203	0	4243#6	0
1203	0	491477#4	0
1203	0	580501#1	0
1203	0	587399#3	0
1203	0	632140#0	0
1203	0	632140#2	0
1204	0	1109#2	0
1204	0	1109#76	0
1204	0	1178#0	0
1204	0	16258#0	0
1204	0	3567#1	0
1204	0	8428#0	0
1204	0	8428#1	1
1204	0	8428#18	1
1204	0	8428#19	1
1204	0	8428#22	0
1207	0	24071#3	0
1207	0	536609#0	0
1207	0	536609#1	1
1207	0	536609#11	0
1207	0	536609#4	0
1207	0	536609#5	0
1207	0	536635#1	0
1207	0	536908#1	0
1207	0	537103#1	0
1207	0	538019#0	0
1208	0	295469#0	1
1208	0	295469#5	0
1208	0	295469#6	0
1208	0	295469#7	0
1208	0	344018#2	0
1208	0	370656#0	0
1208	0	383192#0	0
1208	0	413513#1	0
1208	0	413733#1	0
1208	0	696256#35	0
1224	0	105158#6	0
1224	0	108459#0	1
1224	0	108459#5	1
1224	0	246029#5	0
1224	0	252471#6	0
1224	0	552455#28	0
1224	0	638129#4	0
1224	0	661028#1	0
1224	0	69591#11	0
1224	0	92328#3	0
1229	0	366236#0	0
1229	0	366240#0	1
1229	0	90136#0	1
1229	0	90136#1	1
1229	0	90136#2	0
1229	0	90136#3	0
1229	0	90136#4	0
1229	0	90136#5	0
1229	0	90136#7	0
1229	0	90136#8	0
1234	0	107671#0	0
1234	0	107698#0	1
1234	0	108248#0	0
1234	0	108251#0	0
1234	0	108310#0	0
1234	0	112527#0	0
1234	0	113919#0	0
1234	0	246526#0	1
1234	0	59474#5	0
1234	0	6025#0	1
1240	0	260034#0	0
1240	0	260034#1	1
1240	0	260034#11	0
1240	0	260034#5	0
1240	0	260034#6	0
1240	0	260034#7	0
1240	0	4050#4	0
1240	0	536258#0	0
1240	0	70505#1	0
1240	0	71292#1	0
1242	0	13682#0	0
1242	0	13682#2	0
1242	0	13682#25	0
1242	0	13682#3	1
1242	0	13682#35	0
1242	0	13682#47	1
1242	0	13682#49	0
1242	0	13682#5	1
1242	0	13682#51	1
1242	0	13682#6	1
1244	0	206299#0	1
1244	0	206299#4	1
1244	0	348393#0	0
1244	0	670583#0	1
1244	0	670583#6	1
1244	0	670597#0	1
1244	0	683638#0	1
1244	0	684196#0	1
1244	0	684196#1	1
1244	0	78041#0	0
1244	0	78041#1	1
1255	0	113606#0	0
1255	0	298956#4	0
1255	0	4371#0	1
1255	0	4371#1	0
1255	0	4371#14	0
1255	0	4371#4	0
1255	0	4371#5	0
1255	0	4371#6	0
1255	0	4371#7	0
1255	0	80943#2	0
1256	0	272171#2	0
1256	0	272171#5	1
1256	0	360596#6	0
1256	0	471033#29	0
1256	0	471033#38	1
1256	0	471033#39	0
1256	0	471033#41	0
1256	0	471033#44	0
1256	0	471033#6	0
1256	0	555800#18	0
1256	0	72190#26	0
1259	0	197384#0	0
1259	0	2139#7	0
1259	0	4098#5	0
1259	0	486957#1	0
1259	0	486957#11	0
1259	0	512117#4	0
1259	0	61758#4	0
1259	0	630631#3	0
1259	0	75928#4	0
1259	0	9659#5	0
1259	0	9989#0	1
1271	0	1568#36	1
1271	0	1568#5	0
1271	0	330282#0	0
1271	0	342587#1	0
1271	0	370400#2	0
1271	0	42564#6	0
1271	0	42564#7	0
1271	0	427677#0	0
1271	0	477878#0	0
1271	0	480289#0	0
1271	0	481621#1	0
128	0	282430#0	0
128	0	282430#11	0
128	0	282430#2	0
128	0	282430#4	1
128	0	282430#5	0
128	0	282430#9	0
128	0	287991#3	0
128	0	391454#1	0
128	0	83694#5	0
128	0	83694#8	0
1283	0	346071#2	0
1283	0	362436#12	0
1283	0	363949#2	0
1283	0	415554#1	0
1283	0	5216#2	1
1283	0	5216#38	0
1283	0	5216#39	0
1283	0	65246#1	1
1283	0	65246#10	0
1283	0	65246#3	1
1286	0	2656#3	1
1286	0	2656#4	0
1286	0	282641#0	1
1286	0	370400#26	0
1286	0	398524#0	0
1286	0	628958#0	1
1286	0	628958#12	0
1286	0	628958#19	0
