1003	พุ่มพวง ดวงจันทร์ เกิดเมื่อไหร่?
1004	เม็กซิโก มีเมืองหลวงชื่ออะไร ?
1014	พระอานนท์  บวชโดยใคร ?
1035	ใครเป็นผู้จัดละคร ระเบิดเถิดเทิงสิงโตทอง  ?
1049	ขุนช้าง เป็นลูกของใคร?
1062	แอนเธมเรสต์ลิงเอ็กซ์ไฮบิชั่น ก่อตั้งโดยใคร?
1083	พระราชพิธีถวายพระเพลิงพระบรมศพพระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช บรมนาถบพิตร  จัดขึ้นที่ใด ?
1096	เมืองวุร์สเตอร์ตั้งอยู่ที่ใดของอังกฤษ?
1102	ศาสนาพุทธเริ่มต้นขึ้นเมื่อใด?
1142	พระเยซูเป็นบุตรของใคร?
1145	แรนแดล คีธ ออร์ตัน เริ่มเล่นมวยปล้ำครั้งแรกเมื่อใด?
1170	กิตติ เชี่ยววงศ์กุล เกิดเมื่อไหร่?
1173	ใครเป็นผู้อยู่เบื้องหลังเหตุการณ์ 9/11?
1187	คณะราษฎร ถูกตั้งขึ้นเมื่อวันที่เท่าไหร่?
1206	จอร์จ โซรอส เกิดวันที่เท่าไหร่ ?
122	ขงจื่อ เกิดในยุคสมัยใด?
1245	ไดอานาเสียชีวิตเมื่ออายุเท่าไหร่?
1253	เมืองหลวงของ สาธารณรัฐยูกันดา คืออะไร?
1255	ประเทศซิมบับเวมีพื้นที่ประเทศเท่าไหร่?
1259	รอยเลื่อนใต้ทะเลทำให้เกิดสึนามิได้หรือไม่ ?
1269	ไข้หวัดนก แพร่ระบาดครั้งแรกที่ประเทศอะไร?
1284	โรงเรียนสาธิตมหาวิทยาลัยมหาสารคาม เปิดสอนตั้งแต่ระดับชั้นใด ?
1305	ประเทศมาเลเชียมีพื้นที่เท่าไหร่?
1306	ช็อน ดู-ฮวัน เกิดเมื่อไหร่?
1313	วิทยาลัยระหว่างประเทศศึกษาชั้นสูงพอล เอช. นิทซ์สถาปนาขึ้นเมื่อใด?
1337	กิมย้งมีชื่อจริงว่าอะไร?
1345	อันเนอ ฟรังค์ เป็นคนรักของฮิตเลอร์ใช่หรือไม่?
1348	เมืองหลวงของประเทศกัมพูชามีชื่อว่าอะไร?
1350	พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว คือรัชกาลที่เท่าไหร่ ?
1356	เดอะเฟซไทยแลนด์ ซีซัน 2 ใครคือผู้ชนะ ?
1358	แอ๊ด คาราบาวเกิดที่จังหวัดอะไร?
136	ศาสตราจารย์ ศิลป์ พีระศรี เข้ามาเมืองไทยครั้งแรกปีใด ?
1364	มหาวิทยาลัยพะเยาก่อตั้งขึ้นเมื่อไหร่?
1368	อาลีเยนอร์แห่งอากีแตนเกิดวันที่เท่าไหร่?
1377	นิกายเจได ทำหน้าที่อะไร ?
1390	กระดูกค้อนทำหน้าที่อะไร?
1394	เทียรี่ เมฆวัฒนา เข้าร่วมวงดนตรีคาราบาวเมื่อไหร่?
1396	เปาปุ้นจิ้น เกิดขึ้นในสมัยใด?
1418	ใครเป็นผู้ตั้งชื่อ ศิลป์ พีระศรี?
142	รางวัลบลูริบบันด์ มอบให้โดยใคร ?
1421	สตาร์ วอร์ส ภาคแรกฉายเมื่อใด ?
1428	โรคทาลัสซีเมีย เกิดจากการกลายพันธ์ของอะไร?
1430	นางสาวยิ่งลักษณ์ ชินวัตร มีพี่น้องกี่คน ?
144	ปฐมกษัตริย์แห่ง ราชวงศ์เวสเซ็กซ์ คือใคร?
1440	ประพจน์ หมายถึงอะไร?
1501	เกมพันหน้า เป็นรายการเกมโชว์ที่ออกอากาศครั้งแรกเมื่อใด ?
1511	เหตุเฮลิคอปเตอร์ตกที่อำเภอแก่งกระจาน พ.ศ. 2554 เฮลิคอปเตอร์ลำแรกตกเมื่อไหร่?
1515	มาร์เวลได้ตีพิมพ์หนังสือการ์ตูนชุดไอ้แมงมุมออกมาจำนวนหนึ่ง โดยชุดแรกมีชื่อว่าอะไร?
1521	จอห์น เบวิส เป็นชาวอะไร?
1535	เหตุการณ์ นปก.ปะทะกับกลุ่มพันธมิตรฯมีผู้เสียชีวิตกี่ราย?
1547	โอปอลเป็นสัญลักษณ์อะไรของชาวตะวันตก?
1554	จุฬาลงกรณ์มหาวิทยาลัย ตั้งอยู่ที่ใด ?
1555	คาสิโน คืออะไร ?
156	คาร์บอน คืออะไร?
1580	เจ้าของวิกตอเรียส์ซีเคร็ตคือใคร?
1594	พรรคเพื่อไทย ก่อตั้งขึ้นเมื่อใด ?
1609	อาณาจักรล้านช้าง ตั้งอยู่ที่ไหน?
1619	สถานีวิทยุโทรทัศน์ไทยทีวีสีช่อง 3มีคำขวัญประจำสถานีฯ ว่าอะไร?
1626	กรมพระราชวังบวรวิไชยชาญ มีมารดาชื่อว่าอะไร?
1688	ประวัติวิศวกรรมคอมพิวเตอร์ ในอเมริกาเริ่มจากแต่เดิมเป็นสาขาวิชาเฉพาะทางใด?
1698	อัตกาม ทำได้ในผู้หญิงหรือไม่ ?
1704	นกอินทรีเป็นสัญลักษณ์ของประเทศอเมริกาหรือไม่ ?
1709	นายอภิสิทธิ์ เวชชาชีวะ เป็นนายกรัฐมนตรีคนที่เท่าไหร่ของไทย?
174	มรณสักขี คืออะไร ?
