0	“ダン” ダニエル・ジャドソン・キャラハンの出身はどこ
101	日本で最古の民間保険会社は何？
102	アメリカ合衆国で禁酒法が行われていた時期はいつですか？
1059	京都帝国大学は京都大学の前身？
1060	アメリカのメイン州の州都はどこ
1068	フランスの首都はどこ
1080	アンドラ公国の首都はどこですか？
1119	スコットランドに神話はありますか？
1120	北川 民次は何歳で日本に帰国した？
1156	大韓航空8509便墜落事故による死者数は？
1158	『ガンダムシリーズ』のジオン共和国の主要産業は何
1163	情報番組の起源はいつ
1173	東洋バスが創設されたのはいつ
1190	阪神淡路大震災による被害者の数は？
1199	小説『ユリシーズ』が出版されたのはいつ
1201	地上デジタル放送が始まったのはいつ
1205	孟子の出身はどこ？
1226	人工ダイヤモンドの作成が初めて成功したのはいつ
1228	ブリュッセルの面積は？
1250	シンガポールの戦いで日本軍は戦車を用いた？
1253	ボイコットとはなんですか？
1260	東北大学はいつ設立した？
1296	ベルトルト・コンラート・ヘルマン・アルベルト・シュペーアはいつ死去した
1310	アメリカ合衆国はいつ設立された？
1316	アーリア人の発祥はどこ
1337	ヒュー・グラスはいつ生まれた？
1345	太田プロダクションの社長はだれですか？
1348	法隆寺はいつ建てられた？
1366	オーストラリア大陸の面積は？
1377	ウガンダはいつ建国した
1394	マーガレット・ヒギンズ・サンガーに子どもはいる？
14	水蒸気自動車が初めて開発されたのはいつ
1406	永野 修身はどこの出身？
1418	ダニエル・ジョセフ・リチャルドは何歳でモータースポーツを始めた？
1424	桶川ストーカー殺人事件の主犯に対する刑罰は何？
1427	トニー賞の授賞式はどこで行われますか？
1483	第一回ワールド・ベースボール・クラシックの優勝国はどこ
1487	ハノーファーは以前独立した国でしたか？
1492	ヴィム・ホフはギネス記録を更新したことがある？
1507	フェルナンド・モリエンテスが最初に所属したチームは何？
1525	郵便局では生命保険を扱っていますか？
1528	バス車両の「バス」の語源は何？
1533	成人の大脳の重さは？
1536	オスカー・ワイルドはいつ生まれた
1551	スペインでは宮廷画家が存在した？
1568	南米には何か国ありますか？
1591	銀河にあるダーク・マターとは何ですか？
1600	若松城の初代城主は誰
162	田村 駒治郎の父親の職業は何
1621	スペインは大統領制？
1646	日本最古の図書館は何？
1651	ウルグアイで最も多い人種は何？
1654	占星術の発祥はどこ
1661	ジョージ・F・ケナンの出身はどこ
1690	ウジェーヌ・ローズ・ド・ボアルネの出身はどこ
1727	ドローレス・イバルリ・ゴメスはいつ生まれた？
1743	エドワード・トンプソン・"ネッド"・ブレシットはいつ生まれた？
1747	UDトラックスはトラックの製造に特化した会社？
1779	岐阜県高山市の広さは？
1781	台湾の首都はどこ？
1795	マリリン・モンローの出身はどこ
1813	マヤグエース号事件により死者は出た？
1829	イーライ・ホイットニーはいつ生まれた？
1832	オットー・カリウスの出身はどこ？
1845	コーラ・パールの出身はどこ
1848	国立病院は医療法人？
1852	アーネスト・シャクルトンが率いた帝国南極横断探検隊は、何帝国の探検隊ですか？
1857	アルフレッド・アドラーはいつ生まれた
1861	パンセクシュアルの性的指向は？
1862	要塞とは何ですか？
187	サバトの起源はいつ
1910	アルバート・アイラーはグループで活動した？
1922	長野電鉄2000系電車には何車両ある？
1936	日本で原子力発電がはじまったのはいつ
1957	ゲームに依存性はある？
1977	太陽誘電はいつ設立した？
1985	ヤン・マテイコはいつ生まれた？
1989	民間信仰とは何ですか？
2006	ニュージーランドに白人が入植したのはいつ
2017	新谷かおるの性別は？
2037	サイイド・ムハンマド・アブドゥラー・ハッサンの宗教は何
2042	スプラッター映画の先駆者は誰
2064	沖縄はいつ日本に返還されましたか？
2072	阪神淡路大震災はいつ発生した？
2096	きゅうそキャンプの創始者は誰？
2123	プラモデルの起源はいつ
213	日本帝国軍の階級で最高階級は何だった？
2163	自治州とは何ですか？
2186	ベネディクト・アーノルド5世はどこで生まれた？
22	スポーツにおけるドーピング検査が始まったのはいつ
2203	日墨学院はいつ設立した？
2209	レオニード・イリイチ・ブレジネフは共産主義者？
2219	空気浮上式鉄道は完成した？
2252	フランシウムは何から発見された？
2265	中華思想はいつ発生した
2269	ジョージ・ビードルの出身はどこ
2297	涙の道でなくなったチェロキー族の最も多くの死因は？
2312	ＳＵＢＡＲＵの創始者は誰？
2313	日本で 人工降雪機の生産が始まったのはいつ
2318	外国人と日本人のハーフの子はどこで生まれても日本国籍を取得する権利がある？
2324	Blueholeはいつ設立した？
2334	ガウスは数学者ですか？
2338	ジョージ・オーウェルのデビュー作は何
234	アメリカン・エキスプレスはいつ設立した？
235	ヘーラルト・トホーフトはノーベル賞を受賞した？
2358	ジョゼフ・エリオット・ジラルディの主な守備位置は
2398	クライスラーの創始者は誰
2403	マイソール王国は現在のどこの国にあった？
2405	五大湖で最も大きい湖は何？
2424	正規雇用とは、アルバイト、契約社員も含まれますか？
2472	リフティングボディを採用した初めての航空機は何
2481	ローバー・グループ が最初に販売した自動車は何
249	目屋ダムはいつ建設された？
2497	大トルコ戦争が起きたきっかけは何
2500	ターハー・ヤースィーン・ラマダーン・アッ＝ジズラーウィーの所属政党は？
2535	森上亜希子の効き手は？
2546	『昆虫記』は何年に発表されましたか？
2561	ヘンリー・ムーアはいつ生まれた？
2592	日本の教育で体罰が禁止されるようになったのはいつ
26	パメラ・コールマン・スミスはいつ生まれた？
2604	英語は何語から派生した？
2612	オルゴールの発祥はどこ？
262	綿繰り機はいつ発明された？
2622	アリは一つの巣に複数の女王アリがいることはある？
