10037625#0	0	148020#0	1
10037625#0	0	148020#12	0
10037625#0	0	148020#15	0
10037625#0	0	148020#17	0
10037625#0	0	148020#19	0
10037625#0	0	148020#2	0
10037625#0	0	148020#23	0
10037625#0	0	148020#26	0
10037625#0	0	148020#6	0
10037625#0	0	148020#8	0
10041885#0	0	11218767#3	0
10041885#0	0	11218767#4	0
10041885#0	0	11302019#4	0
10041885#0	0	13532393#16	0
10041885#0	0	14377#2	0
10041885#0	0	208338#44	1
10041885#0	0	4424455#7	0
10041885#0	0	514732#1	0
10041885#0	0	5236842#181	0
10041885#0	0	7589156#0	1
10061830#0	0	10101628#30	0
10061830#0	0	12371612#8	1
10061830#0	0	125694#20	0
10061830#0	0	125694#23	0
10061830#0	0	177615#2	0
10061830#0	0	177615#20	0
10061830#0	0	719601#5	1
10061830#0	0	722903#14	0
10061830#0	0	722903#9	1
10061830#0	0	9714935#4	0
1039797#0	0	11011963#67	0
1039797#0	0	11894#3	0
1039797#0	0	11999#15	0
1039797#0	0	146076#2	1
1039797#0	0	305853#1	0
1039797#0	0	389287#1	0
1039797#0	0	400192#3	0
1039797#0	0	4081897#2	0
1039797#0	0	6017880#0	0
1039797#0	0	7490445#3	0
10579479#0	0	15349#0	0
10579479#0	0	15349#27	1
10579479#0	0	15349#3	0
10579479#0	0	15349#45	1
10579479#0	0	15349#6	1
10579479#0	0	3009#37	0
10579479#0	0	4624848#0	1
10579479#0	0	5233310#7	1
10579479#0	0	569#20	1
10579479#0	0	9011015#0	0
10661819#0	0	11347040#19	0
10661819#0	0	12063537#12	0
10661819#0	0	12063537#7	0
10661819#0	0	12268876#0	0
10661819#0	0	1536463#6	0
10661819#0	0	3031656#0	1
10661819#0	0	3165641#1	1
10661819#0	0	4743991#0	0
10661819#0	0	788372#0	0
10661819#0	0	960830#10	0
1066615#0	0	1112839#5	0
1066615#0	0	11311662#2	0
1066615#0	0	1617250#0	0
1066615#0	0	208941#38	0
1066615#0	0	3324196#2	0
1066615#0	0	4736927#138	0
1066615#0	0	703369#0	0
1066615#0	0	8231306#0	1
1066615#0	0	8231306#12	1
1066615#0	0	93741#13	0
1070690#0	0	10686416#2	1
1070690#0	0	11740699#3	1
1070690#0	0	12257877#2	1
1070690#0	0	14145960#7	0
1070690#0	0	183527#24	1
1070690#0	0	2158561#8	0
1070690#0	0	663196#6	0
1070690#0	0	717727#4	0
1070690#0	0	81322#83	0
1070690#0	0	81322#85	0
1073447#0	0	10457948#1	0
1073447#0	0	10457948#21	0
1073447#0	0	121251#20	0
1073447#0	0	125734#3	0
1073447#0	0	2806421#0	1
1073447#0	0	4242853#0	1
1073447#0	0	6497682#7	1
1073447#0	0	6760439#0	1
1073447#0	0	7917#16	0
1073447#0	0	8736419#0	0
10753261#0	0	11062098#0	0
10753261#0	0	12252024#0	0
10753261#0	0	12252024#1	0
10753261#0	0	126503#56	0
10753261#0	0	1378710#0	0
10753261#0	0	4241391#0	0
10753261#0	0	46291#7	1
10753261#0	0	744453#0	0
10753261#0	0	7963036#0	0
10753261#0	0	8242280#0	0
10785018#0	0	12606031#6	0
10785018#0	0	1344416#5	1
10785018#0	0	14177158#0	0
10785018#0	0	14332247#3	0
10785018#0	0	41509#19	0
10785018#0	0	41509#53	0
10785018#0	0	45186#1	1
10785018#0	0	5981324#0	0
10785018#0	0	6847516#0	0
10785018#0	0	781555#0	0
10815736#0	0	10427228#20	0
10815736#0	0	13199830#93	0
10815736#0	0	14088779#4	0
10815736#0	0	4078458#0	1
10815736#0	0	4078458#63	0
10815736#0	0	4078458#74	0
10815736#0	0	4683190#3	0
10815736#0	0	47260#7	0
10815736#0	0	58748#77	0
10815736#0	0	767861#87	0
10892185#0	0	10853#185	0
10892185#0	0	12551#92	1
10892185#0	0	12551#93	0
10892185#0	0	14359168#5	0
10892185#0	0	287218#1	0
10892185#0	0	432696#33	0
10892185#0	0	432696#38	0
10892185#0	0	432696#8	0
10892185#0	0	4790345#16	1
10892185#0	0	4790345#18	1
109388#0	0	1031589#11	0
109388#0	0	109388#16	1
109388#0	0	1410523#13	1
109388#0	0	2723838#26	0
109388#0	0	5251819#0	0
109388#0	0	5251819#1	1
109388#0	0	5251819#13	0
109388#0	0	5251819#2	0
109388#0	0	5251819#3	0
109388#0	0	6193850#56	1
1094060#0	0	10991809#96	1
1094060#0	0	1182883#1	0
1094060#0	0	1182883#33	0
1094060#0	0	12485220#15	0
1094060#0	0	12485220#43	0
1094060#0	0	14701242#54	0
1094060#0	0	2760733#45	0
1094060#0	0	3426952#84	0
1094060#0	0	5790926#19	1
1094060#0	0	7986758#55	0
1097013#0	0	1075881#0	0
1097013#0	0	1129406#5	0
1097013#0	0	203114#37	1
1097013#0	0	207249#2	1
1097013#0	0	20949#1	1
1097013#0	0	20949#68	1
1097013#0	0	258344#2	0
1097013#0	0	301081#0	0
1097013#0	0	3839768#25	0
1097013#0	0	598399#10	0
11070730#0	0	11060255#0	0
11070730#0	0	13788968#1	1
11070730#0	0	13788968#2	0
11070730#0	0	1436074#2	1
11070730#0	0	1436074#3	0
11070730#0	0	1436074#4	0
11070730#0	0	1436074#5	0
11070730#0	0	2617131#26	0
11070730#0	0	2617993#0	0
11070730#0	0	2619845#0	0
11146204#0	0	1219912#152	1
11146204#0	0	1219912#153	1
11146204#0	0	1639572#9	0
11146204#0	0	5118298#2	0
11146204#0	0	5122523#2	0
11146204#0	0	588402#0	0
11146204#0	0	664526#0	0
11146204#0	0	779022#0	0
11146204#0	0	779026#0	0
11146204#0	0	999855#0	0
11160547#0	0	1048764#4	0
11160547#0	0	12685285#13	0
11160547#0	0	251394#8	0
11160547#0	0	2657346#4	1
11160547#0	0	324912#4	0
11160547#0	0	3276314#7	0
11160547#0	0	3656695#0	0
11160547#0	0	3656695#1	0
11160547#0	0	3680372#13	0
11160547#0	0	97161#0	1
11208865#0	0	10501806#1	0
11208865#0	0	11820404#0	0
11208865#0	0	1206750#0	0
11208865#0	0	1291082#0	0
11208865#0	0	1291082#2	1
11208865#0	0	1291082#3	0
11208865#0	0	1291082#4	0
11208865#0	0	13459426#34	0
11208865#0	0	5194649#0	1
11208865#0	0	5194649#2	1
112209#0	0	1172375#3	0
112209#0	0	2006646#13	0
112209#0	0	2220276#0	0
112209#0	0	223878#14	0
112209#0	0	223878#4	0
112209#0	0	228831#7	0
112209#0	0	2850424#17	0
112209#0	0	301913#1	0
112209#0	0	301913#4	0
112209#0	0	6542044#1	1
11233339#0	0	110353#6	0
11233339#0	0	1134826#226	0
11233339#0	0	1558#85	1
11233339#0	0	205376#10	0
11233339#0	0	2954119#32	0
11233339#0	0	65948#1	0
11233339#0	0	65948#24	0
11233339#0	0	65948#30	0
11233339#0	0	65948#6	0
11233339#0	0	6763023#101	1
1128873#0	0	11502588#4	0
1128873#0	0	12047197#1	1
1128873#0	0	1349038#5	1
1128873#0	0	26628#50	1
1128873#0	0	280412#0	1
1128873#0	0	280412#8	0
1128873#0	0	4721161#2	0
1128873#0	0	564939#8	0
1128873#0	0	6294049#1	0
1128873#0	0	6685429#2	1
1129984#0	0	11095601#0	0
1129984#0	0	12932794#38	0
1129984#0	0	15513#11	1
1129984#0	0	15513#3	0
1129984#0	0	1656825#3	0
1129984#0	0	72378#4	0
1129984#0	0	74348#21	0
1129984#0	0	74348#5	0
1129984#0	0	762974#8	0
1129984#0	0	976268#24	0
11325001#0	0	5359#0	1
11325001#0	0	5359#11	0
11325001#0	0	5359#2	0
11325001#0	0	5359#21	0
11325001#0	0	5359#4	0
11325001#0	0	5359#47	1
11325001#0	0	5359#5	0
11325001#0	0	5359#53	0
11325001#0	0	5359#72	0
11325001#0	0	5423930#1	0
11353431#0	0	108714#22	1
11353431#0	0	11939369#1	0
11353431#0	0	11939369#3	0
11353431#0	0	149678#9	0
11353431#0	0	183239#4	0
11353431#0	0	1874399#1	0
11353431#0	0	328872#19	1
11353431#0	0	5118823#2	0
11353431#0	0	5122502#2	0
11353431#0	0	553072#6	0
11409185#0	0	11646979#6	0
11409185#0	0	1401668#14	0
11409185#0	0	182523#1	0
11409185#0	0	234979#10	0
11409185#0	0	234979#17	1
11409185#0	0	234979#9	0
11409185#0	0	351704#3	0
11409185#0	0	351704#4	0
11409185#0	0	4851793#14	0
11409185#0	0	5534449#1	0
11487198#0	0	111689#10	1
11487198#0	0	111689#9	0
11487198#0	0	1307357#12	0
11487198#0	0	152995#0	1
11487198#0	0	152995#4	0
11487198#0	0	17893#18	0
11487198#0	0	299490#49	1
11487198#0	0	462600#25	0
11487198#0	0	482640#4	0
11487198#0	0	6038297#6	1
11582911#0	0	10857#0	1
11582911#0	0	10857#81	0
11582911#0	0	11214323#1	1
11582911#0	0	130215#7	0
11582911#0	0	285232#2	1
11582911#0	0	2875682#3	1
11582911#0	0	2934974#17	0
11582911#0	0	306925#3	0
11582911#0	0	3531521#37	0
11582911#0	0	9388780#5	0
11604805#0	0	12709614#0	1
11604805#0	0	13139410#1	1
11604805#0	0	3161903#75	0
11604805#0	0	43044#17	0
11604805#0	0	539601#20	1
11604805#0	0	6170940#26	0
11604805#0	0	617139#28	1
11604805#0	0	7817487#2	1
11604805#0	0	9232790#7	0
11604805#0	0	9805873#2	0
11644413#0	0	1162345#0	0
11644413#0	0	1711041#7	1
11644413#0	0	1711041#9	1
11644413#0	0	40732#0	1
11644413#0	0	40732#33	1
11644413#0	0	40732#45	0
11644413#0	0	4521788#1	1
11644413#0	0	7617#34	0
11644413#0	0	7617#58	1
11644413#0	0	7764827#1	1
1166396#0	0	12665#15	0
1166396#0	0	14361#13	0
1166396#0	0	14361#14	0
1166396#0	0	14486511#10	0
1166396#0	0	14486511#2	1
1166396#0	0	14486511#9	0
1166396#0	0	14686227#4	0
1166396#0	0	393959#7	0
1166396#0	0	7595#12	0
1166396#0	0	7597#11	1
11723021#0	0	1015483#4	0
11723021#0	0	1038740#1	0
11723021#0	0	186634#12	0
11723021#0	0	3602600#2	1
11723021#0	0	3602600#50	0
11723021#0	0	404194#1	0
11723021#0	0	404247#1	1
11723021#0	0	48194#0	0
11723021#0	0	48194#8	0
11723021#0	0	6769372#0	0
11806555#0	0	13383120#8	0
11806555#0	0	140741#45	0
11806555#0	0	14148512#25	0
11806555#0	0	1938#20	0
11806555#0	0	1938#25	0
11806555#0	0	1938#27	1
11806555#0	0	1938#28	0
11806555#0	0	4220100#0	1
11806555#0	0	4220100#4	0
11806555#0	0	5054#4	0
11854231#0	0	134625#35	0
11854231#0	0	18318#52	0
11854231#0	0	37325#2	1
11854231#0	0	37325#3	1
11854231#0	0	4007#94	0
11854231#0	0	577440#82	1
11854231#0	0	6086206#18	0
11854231#0	0	6086206#5	0
11854231#0	0	635588#26	0
11854231#0	0	710249#8	0
11854580#0	0	11221284#2	0
11854580#0	0	1289601#0	0
11854580#0	0	1292379#0	0
11854580#0	0	1629730#7	0
11854580#0	0	314728#4	0
11854580#0	0	529616#0	0
11854580#0	0	634088#7	0
11854580#0	0	72464#37	0
