1007	0	1392#25	0
1007	0	1393#3	0
1007	0	34038#0	0
1007	0	37050#0	0
1007	0	5325#1	0
1007	0	53324#2	0
1007	0	786#0	1
1007	0	786#17	0
1007	0	786#20	0
1007	0	786#8	0
1021	0	1306#19	0
1021	0	1307#18	0
1021	0	13260#35	0
1021	0	27632#9	0
1021	0	37358#0	1
1021	0	37358#1	0
1021	0	37358#2	0
1021	0	37358#3	0
1021	0	37358#4	0
1021	0	54097#6	0
1026	0	1393#19	0
1026	0	21854#0	1
1026	0	21897#1	0
1026	0	26747#1	0
1026	0	32375#21	0
1026	0	32486#11	0
1026	0	32641#16	0
1026	0	34232#28	0
1026	0	38502#0	0
1026	0	7374#3	0
1055	0	229293#11	0
1055	0	35890#3	0
1055	0	4906#8	0
1055	0	54582#11	0
1055	0	76374#2	0
1055	0	9520#0	0
1055	0	9520#2	1
1055	0	9520#23	0
1055	0	9520#26	0
1055	0	9520#7	0
1055	0	9520#8	0
107	0	17790#0	0
107	0	18472#1	0
107	0	20940#1	0
107	0	24994#0	0
107	0	26290#13	0
107	0	33585#1	0
107	0	33887#2	1
107	0	33888#1	0
107	0	55091#21	0
107	0	57120#0	0
107	0	6314#1	0
1085	0	132853#18	0
1085	0	26491#1	0
1085	0	27147#0	0
1085	0	32747#1	0
1085	0	34080#15	0
1085	0	34215#0	1
1085	0	34256#0	1
1085	0	37076#13	0
1085	0	40670#14	0
1085	0	50238#20	0
1097	0	17654#1	1
1097	0	18924#1	0
1097	0	26977#5	0
1097	0	31608#22	0
1097	0	34272#11	0
1097	0	49990#1	0
1097	0	50369#1	0
1097	0	53739#96	0
1097	0	53801#1	0
1097	0	8620#1	0
1106	0	114039#0	1
1106	0	15548#0	0
1106	0	15857#0	0
1106	0	16705#0	0
1106	0	22587#0	0
1106	0	26808#0	0
1106	0	52653#0	0
1106	0	52664#0	0
1106	0	52664#4	0
1106	0	52665#4	0
1106	0	52714#8	0
117	0	17302#0	0
117	0	17477#1	0
117	0	19145#2	0
117	0	19682#2	0
117	0	21531#0	0
117	0	30193#0	1
117	0	34176#1	0
117	0	53765#0	0
117	0	7544#1	0
117	0	9387#1	0
1171	0	133383#0	1
1171	0	191788#0	0
1171	0	2718#7	0
1171	0	4557#0	0
1171	0	53167#0	0
1171	0	54598#3	0
1171	0	7801#0	0
1171	0	7801#1	0
1171	0	78594#0	1
1171	0	829#15	1
1171	0	82929#1	0
1219	0	17246#3	0
1219	0	24421#2	0
1219	0	29174#4	0
1219	0	29476#0	1
1219	0	29509#0	0
1219	0	29684#0	0
1219	0	29698#0	0
1219	0	32373#0	0
1219	0	51502#8	0
1219	0	51505#0	0
1227	0	148661#0	1
1227	0	1586#2	0
1227	0	164645#1	0
1227	0	3418#142	0
1227	0	3418#156	0
1227	0	3418#158	0
1227	0	37465#6	0
1227	0	39390#5	0
1227	0	53283#13	0
1227	0	93923#0	0
1227	0	94341#6	1
1228	0	21221#1	1
1228	0	38467#1	0
1228	0	38468#1	0
1228	0	38469#1	0
1228	0	51203#1	0
1228	0	57156#2	0
1228	0	57177#2	0
1228	0	8495#1	0
1228	0	9160#2	0
1228	0	9381#2	0
1232	0	12272#2	0
1232	0	13917#1	0
1232	0	33801#16	0
1232	0	34490#1	0
1232	0	3613#6	0
1232	0	38035#3	1
1232	0	39726#1	0
