1002	0	1014047#4	0
1002	0	102040#2	0
1002	0	1142059#0	1
1002	0	130337#3	0
1002	0	1312074#12	1
1002	0	297179#2	0
1002	0	372466#2	0
1002	0	6482#14	0
1002	0	6482#16	1
1002	0	7609#19	0
102	0	147956#1	0
102	0	147956#10	0
102	0	147956#11	0
102	0	147956#13	0
102	0	147956#15	0
102	0	147956#2	1
102	0	147956#3	0
102	0	147956#5	0
102	0	147956#6	0
102	0	147956#8	0
1045	0	1117562#2	0
1045	0	112792#12	0
1045	0	112792#14	0
1045	0	112792#16	0
1045	0	112792#18	0
1045	0	1210092#4	0
1045	0	1460110#0	0
1045	0	1460110#8	1
1045	0	1460111#0	0
1045	0	1460111#1	0
1055	0	1138114#1	0
1055	0	1138114#2	0
1055	0	1319536#0	0
1055	0	1362931#0	0
1055	0	251255#0	0
1055	0	33825#3	0
1055	0	454374#1	1
1055	0	454374#2	1
1055	0	476231#4	0
1055	0	476231#7	0
1055	0	507546#0	0
1055	0	925510#2	0
1125	0	28752#26	0
1125	0	30022#3	1
1125	0	308#0	0
1125	0	308#13	0
1125	0	379#41	0
1125	0	400#55	0
1125	0	4639#115	0
1125	0	6336#11	0
1125	0	636#36	0
1125	0	971768#9	0
1128	0	102105#3	0
1128	0	162859#4	0
1128	0	324669#5	0
1128	0	51691#4	0
1128	0	51691#7	1
1128	0	562425#2	0
1128	0	579298#0	0
1128	0	579298#5	0
1128	0	64859#1	1
1128	0	752835#8	0
1159	0	117303#0	0
1159	0	117303#1	0
1159	0	117303#10	0
1159	0	117303#11	0
1159	0	117303#12	1
1159	0	117303#3	0
1159	0	117303#7	0
1159	0	117303#9	0
1159	0	211880#0	0
1159	0	221273#0	0
1180	0	1053740#0	0
1180	0	63704#0	0
1180	0	63704#2	0
1180	0	63704#3	0
1180	0	63704#4	1
1180	0	63704#6	0
1180	0	679670#1	0
1180	0	69#43	0
1180	0	72074#0	0
1180	0	791575#14	0
12	0	1195363#22	0
12	0	1258473#1	0
12	0	145195#0	0
12	0	23147#0	0
12	0	251691#45	0
12	0	259091#3	0
12	0	4639#18	0
12	0	5874#1	1
12	0	7446#21	0
12	0	746#0	0
12	0	843705#0	0
1250	0	1135334#1	0
1250	0	12532#0	1
1250	0	12532#3	1
1250	0	12532#4	0
1250	0	12532#5	0
1250	0	126275#1	0
1250	0	14170#3	0
1250	0	232927#0	0
1250	0	71496#119	0
1250	0	836131#1	0
1256	0	1007837#2	1
1256	0	1472042#12	0
1256	0	1472042#3	0
1256	0	197#21	0
1256	0	473114#2	0
1256	0	623267#2	1
1256	0	64674#2	1
1256	0	983657#0	1
1256	0	983657#18	0
1256	0	983657#20	0
1256	0	983657#6	0
1333	0	1075049#0	0
1333	0	1151320#2	0
1333	0	1195203#0	1
1333	0	1195203#3	0
1333	0	1195203#4	0
1333	0	1195203#5	0
1333	0	1195203#6	1
1333	0	1195203#7	0
1333	0	1195203#8	0
1333	0	300386#5	0
1340	0	1036514#0	0
1340	0	160421#33	0
1340	0	19844#1	0
1340	0	200651#0	0
1340	0	714591#0	0
1340	0	726875#0	0
1340	0	73584#0	1
1340	0	73584#1	1
1340	0	73584#7	0
1340	0	742938#0	0
1343	0	12505#0	1
1343	0	12748#3	0
1343	0	12748#8	0
1343	0	12748#9	0
1343	0	27791#0	0
1343	0	327172#8	0
1343	0	39582#6	0
1343	0	758509#2	0
1343	0	875040#0	0
1343	0	984262#7	0
1343	0	991026#23	1
1355	0	1343490#0	0
1355	0	170261#1	0
1355	0	4779#0	0
1355	0	480519#0	0
1355	0	5160#0	0
1355	0	6778#0	1
1355	0	6778#1	0
1355	0	6778#5	0
1355	0	6778#6	1
1355	0	840950#0	0
1389	0	114466#0	0
1389	0	114466#1	0
1389	0	1350477#0	0
1389	0	158#6	0
1389	0	287488#0	0
1389	0	300020#0	0
1389	0	374621#3	0
1389	0	37932#0	0
1389	0	849667#0	1
1389	0	849667#1	0
1401	0	1063006#0	0
1401	0	1304568#1	0
1401	0	1338490#0	0
1401	0	289206#0	0
1401	0	70612#0	1
1401	0	70612#19	0
1401	0	70612#2	0
1401	0	70612#6	0
1401	0	70612#7	0
1401	0	752285#1	0
1424	0	1000088#1	0
1424	0	1001757#1	0
1424	0	1002008#0	0
1424	0	1008555#1	0
1424	0	39463#0	0
1424	0	704612#0	0
1424	0	816006#0	1
1424	0	816006#18	1
1424	0	816006#4	0
1424	0	816006#5	0
1427	0	1255430#1	0
1427	0	1256381#1	0
1427	0	240203#1	0
1427	0	271085#1	0
1427	0	456212#2	0
1427	0	45971#10	0
1427	0	511954#1	0
1427	0	551123#14	0
1427	0	72231#25	1
1427	0	926870#1	0
1443	0	1207858#3	0
1443	0	1209167#10	0
