10036600#0	0	1348350#0	1
10036600#0	0	1452#22	1
10036600#0	0	33218#10	1
10036600#0	0	4779177#0	0
10036600#0	0	8156619#0	1
10036600#0	0	8156619#27	0
10036600#0	0	8156619#28	0
10036600#0	0	8156619#3	1
10036600#0	0	8156619#39	1
10036600#0	0	9898017#18	0
10046635#0	0	10103411#3	1
10046635#0	0	2913356#12	1
10046635#0	0	3597#0	0
10046635#0	0	4777530#3	1
10046635#0	0	4777530#4	0
10046635#0	0	4777530#5	1
10046635#0	0	5549596#9	1
10046635#0	0	560235#3	1
10046635#0	0	59576#5	1
10046635#0	0	863527#1	1
10049214#0	0	1798892#1	0
10049214#0	0	2071#1	0
10049214#0	0	2098868#9	1
10049214#0	0	509779#3	1
10049214#0	0	735228#0	1
10049214#0	0	735228#10	1
10049214#0	0	735228#3	1
10049214#0	0	735228#8	0
10049214#0	0	735228#9	0
10049214#0	0	8945555#15	1
10063278#0	0	120663#37	1
10063278#0	0	1376393#30	0
10063278#0	0	1376393#37	1
10063278#0	0	1974243#7	0
10063278#0	0	2071#69	1
10063278#0	0	20926#6	1
10063278#0	0	2158183#1	0
10063278#0	0	6122992#4	0
10063278#0	0	7314260#7	1
10063278#0	0	9790077#8	1
10123358#0	0	156418#36	1
10123358#0	0	168258#0	1
10123358#0	0	168258#5	1
10123358#0	0	195430#103	0
10123358#0	0	4488892#0	0
10123358#0	0	5862587#1	0
10123358#0	0	6420709#8	0
10123358#0	0	762601#11	0
10123358#0	0	9125938#0	0
10123358#0	0	9312935#2	0
10127140#0	0	127544#7	0
10127140#0	0	152477#46	0
10127140#0	0	16850#12	1
10127140#0	0	16850#15	0
10127140#0	0	16850#16	0
10127140#0	0	16850#19	0
10127140#0	0	276780#191	0
10127140#0	0	8602788#0	0
10127140#0	0	8604942#0	1
10127140#0	0	9614002#1	0
10150822#0	0	2413296#1	0
10150822#0	0	30494#0	1
10150822#0	0	30494#1	0
10150822#0	0	30494#2	0
10150822#0	0	30494#20	0
10150822#0	0	3773621#1	0
10150822#0	0	8246367#1	0
10150822#0	0	8246367#10	0
10150822#0	0	9762199#2	0
10150822#0	0	9762199#26	1
1036931#0	0	10120955#9	0
1036931#0	0	1408215#49	0
1036931#0	0	229820#27	0
1036931#0	0	288205#21	0
1036931#0	0	288205#70	0
1036931#0	0	6355700#0	0
1036931#0	0	6627548#64	0
1036931#0	0	756004#0	0
1036931#0	0	8049580#2	0
1036931#0	0	9889675#3	1
1040690#0	0	220154#24	0
1040690#0	0	220154#25	0
1040690#0	0	220154#6	0
1040690#0	0	2659460#0	0
1040690#0	0	61099#29	1
1040690#0	0	7887077#89	1
1040690#0	0	83305#35	1
1040690#0	0	895788#133	0
1040690#0	0	9400559#0	0
1040690#0	0	9400559#3	0
1042601#0	0	168602#2	1
1042601#0	0	19380#0	1
1042601#0	0	251101#5	1
1042601#0	0	2529109#12	1
1042601#0	0	26599#19	1
1042601#0	0	4142641#4	0
1042601#0	0	663206#7	1
1042601#0	0	663206#8	1
1042601#0	0	9324281#0	1
1042601#0	0	93250#19	1
1050473#0	0	10129101#0	1
1050473#0	0	2444057#35	1
1050473#0	0	2444057#4	1
1050473#0	0	328901#0	1
1050473#0	0	42768#0	1
1050473#0	0	5113#0	1
1050473#0	0	5113#8	1
1050473#0	0	5113#9	1
1050473#0	0	5226578#4	1
1050473#0	0	542737#12	1
106035#0	0	163167#35	1
106035#0	0	163167#72	0
106035#0	0	40477#0	1
106035#0	0	40477#6	0
106035#0	0	40477#8	0
106035#0	0	51241#1	0
106035#0	0	5922006#0	0
106035#0	0	6215558#0	0
106035#0	0	9133738#0	0
106035#0	0	9581588#0	0
1063455#0	0	2199138#4	1
1063455#0	0	2368854#5	1
1063455#0	0	2546506#18	1
1063455#0	0	2665032#187	1
1063455#0	0	3089995#4	1
1063455#0	0	3089995#8	1
1063455#0	0	4611636#1	1
1063455#0	0	59339#0	1
1063455#0	0	699943#73	1
1063455#0	0	7871420#18	0
1088930#0	0	1007178#0	1
1088930#0	0	1007178#25	1
1088930#0	0	3624611#0	0
1088930#0	0	5555787#0	0
1088930#0	0	65209#21	1
1088930#0	0	65209#4	0
1088930#0	0	6893019#0	1
1088930#0	0	6893019#21	0
1088930#0	0	6893019#22	1
1088930#0	0	7433236#0	0
1102080#0	0	1102080#0	1
1102080#0	0	1102080#1	0
1102080#0	0	1102080#2	0
1102080#0	0	1102080#3	1
1102080#0	0	3089398#0	0
1102080#0	0	46869#0	0
1102080#0	0	46869#29	0
1102080#0	0	46869#34	0
1102080#0	0	46869#5	0
1102080#0	0	819317#1	0
1133288#0	0	10096379#21	1
1133288#0	0	13284#79	0
1133288#0	0	1467871#2	0
1133288#0	0	3093770#4	0
1133288#0	0	342965#2	0
1133288#0	0	37196#1	1
1133288#0	0	405988#4	0
1133288#0	0	6825264#3	0
1133288#0	0	692017#11	0
1133288#0	0	9744341#16	1
113426#0	0	1513876#5	1
113426#0	0	3609259#2	0
113426#0	0	473271#148	1
113426#0	0	473271#165	1
113426#0	0	499#114	1
113426#0	0	500234#0	1
113426#0	0	500234#8	0
113426#0	0	56342#13	1
113426#0	0	769164#0	1
113426#0	0	769164#1	0
1259483#0	0	100403#11	0
1259483#0	0	10138150#0	1
