1002	0	4214#3	0
1002	0	4224#0	0
1002	0	5101#25	0
1002	0	83#0	0
1002	0	89930#0	1
1006	0	212607#0	0
1006	0	226434#0	0
1006	0	329635#1	0
1006	0	332312#0	1
1006	0	332312#1	1
1006	0	340491#3	0
1006	0	3806#8	0
1006	0	810489#2	1
1006	0	81282#0	0
1006	0	84608#0	0
1032	0	152301#0	0
1032	0	152301#1	1
1032	0	152301#3	1
1032	0	152301#4	1
1032	0	152301#5	0
1032	0	152301#6	0
1032	0	152301#7	0
1032	0	30368#1	0
1032	0	30368#2	0
1032	0	30369#1	0
1057	0	11003#1	1
1057	0	1130#1	1
1057	0	11732#2	0
1057	0	14718#0	0
1057	0	21197#0	0
1057	0	21197#2	0
1057	0	21255#0	0
1057	0	224966#0	0
1057	0	251040#0	0
1057	0	440791#25	0
1064	0	10796#4	0
1064	0	11375#12	0
1064	0	15813#2	1
1064	0	15813#4	0
1064	0	216897#0	0
1064	0	217347#16	0
1064	0	2954#31	0
1064	0	300129#15	0
1064	0	3219#2	0
1064	0	368133#0	0
1076	0	12091#23	0
1076	0	12561#0	0
1076	0	12561#4	0
1076	0	12561#42	1
1076	0	12561#48	1
1076	0	12561#72	1
1076	0	12862#6	1
1076	0	140156#61	0
1076	0	232185#3	1
1076	0	259629#0	0
1084	0	12523#0	0
1084	0	12523#1	1
1084	0	12523#13	0
1084	0	12523#15	1
1084	0	12523#2	0
1084	0	12523#6	0
1084	0	222452#4	0
1084	0	239948#10	0
1084	0	246716#82	0
1084	0	412902#1	0
1124	0	146698#10	0
1124	0	243472#0	1
1124	0	243472#2	0
1124	0	279393#0	0
1124	0	286973#0	1
1124	0	32507#35	0
1124	0	44#0	0
1124	0	45442#31	0
1124	0	50327#0	1
1124	0	84393#5	1
1128	0	3992#12	0
1128	0	82513#0	1
1128	0	82513#10	1
1128	0	82513#12	0
1128	0	82513#20	1
1128	0	82513#21	0
1128	0	82513#6	0
1128	0	82513#9	1
1128	0	83784#10	0
1128	0	84608#0	0
1161	0	11972#35	0
